"HCPCS CODE","MODIFIER","SHORT DESCRIPTION","PROC STAT","MAC LOCALITY","NON-FACILITY PRICE","FACILITY PRICE","NON-FACILITY LIMITING CHARGE","FACILITY LIMITING CHARGE","CONV FACT","GPCI WORK","GPCI PE","GPCI MP","PROC STAT","PCTC","NOT USED FOR MEDICARE","WORK RVU","NA FLAG FOR NON-FAC PE RVU","NON-FACILITY PE RVU","NA FLAG FOR TRANS NON-FAC PE RVU","TRANSITIONED NON-FAC PE RVU","NA FLG FOR FULLY IMP NON-FAC PE RVU","FULLY IMPLEMENTED NON-FAC PE RVU","NA FLAG FOR TRANS FACILITY PE RVU","NA FLAG FOR FACILITY PE RVU","FACILITY PE RVU","TRANSITIONED FACILITY PE RVU","NA FLAG FOR FULLY IMP FAC PE RVU","FULLY IMPLEMENTED FACILITY PE RVU","MP RVU","NON-FACILITY TOTAL","TRANSITIONED NON-FAC TOTAL","FACILITY TOTAL","TRANSITIONED FACILITY TOTAL","FULLY IMPLEMENTED NON-FAC TOTAL","FULLY IMPLEMENTED FACILITY TOTAL","PCTC","GLOBAL","PRE OP","INTRA OP","POST OP","MULT SURG","BILT SURG","ASST SURG","CO SURG","TEAM SURG","PHYS SUPV","ENDOBASE","CONV FACT","NOT USED FOR MEDICARE","DIAG IMAGING FAMILY IND","OPPS NON-FACILITY PAYMENT AMOUNT<sup>1</sup>","OPPS FACILITY PAYMENT AMOUNT<sup>1</sup>","NON-FAC PE USED FOR OPPS PMT AMT","FACILITY PE USED FOR OPPS PMT AMT","MALPRACTICE USED FOR OPPS PMT AMT",
"75891","TC","Vein x-ray liver              ","A","1328299","$86.06","$86.06","$94.02","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,364.53","$2,364.53","","","",
"75891","26","Vein x-ray liver              ","A","1328299","$54.85","$54.85","$59.92","$59.92","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$41.04","$41.04","","","",
"75893","","Venous sampling by catheter   ","A","1328299","$116.61","$116.61","$127.40","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$4,073.01","$4,073.01","","","",
"75893","TC","Venous sampling by catheter   ","A","1328299","$89.82","$89.82","$98.13","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$4,046.22","$4,046.22","","","",
"75893","26","Venous sampling by catheter   ","A","1328299","$26.79","$26.79","$29.27","$29.27","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$19.44","$19.44","","","",
"75894","","X-rays transcath therapy      ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75894","TC","X-rays transcath therapy      ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75894","26","X-rays transcath therapy      ","A","1328299","$69.40","$69.40","$75.82","$75.82","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$47.16","$47.16","","","",
"75898","","Follow-up angiography         ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$961.28","$961.28","","","",
"75898","TC","Follow-up angiography         ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$933.86","$933.86","","","",
"75898","26","Follow-up angiography         ","A","1328299","$86.81","$86.81","$94.85","$94.85","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$59.40","$59.40","","","",
"75901","","Remove cva device obstruct    ","A","1328299","$173.76","$173.76","$189.84","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$17.64","$17.64","","","",
"75901","TC","Remove cva device obstruct    ","A","1328299","$150.35","$150.35","$164.26","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75901","26","Remove cva device obstruct    ","A","1328299","$23.41","$23.41","$25.58","$25.58","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$17.64","$17.64","","","",
"75902","","Remove cva lumen obstruct     ","A","1328299","$69.96","$69.96","$76.43","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$14.04","$14.04","","","",
"75902","TC","Remove cva lumen obstruct     ","A","1328299","$51.17","$51.17","$55.91","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75902","26","Remove cva lumen obstruct     ","A","1328299","$18.79","$18.79","$20.52","$20.52","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$14.04","$14.04","","","",
"75956","","Xray endovasc thor ao repr    ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75956","TC","Xray endovasc thor ao repr    ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75956","26","Xray endovasc thor ao repr    ","A","1328299","$333.92","$333.92","$364.81","$364.81","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$252.00","$252.00","","","",
"75957","","Xray endovasc thor ao repr    ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75957","TC","Xray endovasc thor ao repr    ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75957","26","Xray endovasc thor ao repr    ","A","1328299","$286.33","$286.33","$312.81","$312.81","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$216.00","$216.00","","","",
"75958","","Xray place prox ext thor ao   ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75958","TC","Xray place prox ext thor ao   ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75958","26","Xray place prox ext thor ao   ","A","1328299","$190.67","$190.67","$208.31","$208.31","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.00","$144.00","","","",
"75959","","Xray place dist ext thor ao   ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75959","TC","Xray place dist ext thor ao   ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75959","26","Xray place dist ext thor ao   ","A","1328299","$167.07","$167.07","$182.52","$182.52","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.00","$126.00","","","",
"75970","","Vascular biopsy               ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75970","TC","Vascular biopsy               ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75970","26","Vascular biopsy               ","A","1328299","$39.50","$39.50","$43.15","$43.15","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$29.88","$29.88","","","",
"75984","","Xray control catheter change  ","A","1328299","$103.26","$103.26","$112.81","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$25.92","$25.92","","","",
"75984","TC","Xray control catheter change  ","A","1328299","$68.61","$68.61","$74.96","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75984","26","Xray control catheter change  ","A","1328299","$34.64","$34.64","$37.85","$37.85","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$25.92","$25.92","","","",
"75989","","Abscess drainage under x-ray  ","A","1328299","$118.64","$118.64","$129.61","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$42.84","$42.84","","","",
"75989","TC","Abscess drainage under x-ray  ","A","1328299","$60.75","$60.75","$66.37","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"75989","26","Abscess drainage under x-ray  ","A","1328299","$57.89","$57.89","$63.25","$63.25","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$42.84","$42.84","","","",
"76000","","Fluoroscopy <1 hr phys/qhp    ","A","1328299","$46.09","$46.09","$50.36","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$228.76","$228.76","","","",
"76000","TC","Fluoroscopy <1 hr phys/qhp    ","A","1328299","$37.49","$37.49","$40.96","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$220.16","$220.16","","","",
"76000","26","Fluoroscopy <1 hr phys/qhp    ","A","1328299","$8.60","$8.60","$9.40","$9.40","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.12","$6.12","","","",
"76001","","Fluoroscope exam extensive    ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"76001","TC","Fluoroscope exam extensive    ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"76001","26","Fluoroscope exam extensive    ","A","1328299","$35.84","$35.84","$39.15","$39.15","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$24.12","$24.12","","","",
"76010","","X-ray nose to rectum          ","A","1328299","$25.38","$25.38","$27.72","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$67.74","$67.74","","","",
"76010","TC","X-ray nose to rectum          ","A","1328299","$16.29","$16.29","$17.79","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$58.65","$58.65","","","",
"76010","26","X-ray nose to rectum          ","A","1328299","$9.09","$9.09","$9.93","$9.93","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.48","$6.48","","","",
"76080","","X-ray exam of fistula         ","A","1328299","$53.47","$53.47","$58.42","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$245.46","$245.46","","","",
"76080","TC","X-ray exam of fistula         ","A","1328299","$27.57","$27.57","$30.12","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$219.57","$219.57","","","",
"76080","26","X-ray exam of fistula         ","A","1328299","$25.90","$25.90","$28.29","$28.29","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$19.44","$19.44","","","",
"76098","","X-ray exam surgical specimen  ","A","1328299","$16.45","$16.45","$17.97","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$463.50","$463.50","","","",
"76098","TC","X-ray exam surgical specimen  ","A","1328299","$8.42","$8.42","$9.20","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$455.48","$455.48","","","",
"76098","26","X-ray exam surgical specimen  ","A","1328299","$8.03","$8.03","$8.77","$8.77","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$5.76","$5.76","","","",
"76100","","X-ray exam of body section    ","A","1328299","$88.85","$88.85","$97.07","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$139.68","$139.68","","","",
"76100","TC","X-ray exam of body section    ","A","1328299","$57.67","$57.67","$63.00","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.50","$108.50","","","",
"76100","26","X-ray exam of body section    ","A","1328299","$31.18","$31.18","$34.07","$34.07","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$20.88","$20.88","","","",
"76101","","Complex body section x-ray    ","A","1328299","$102.32","$102.32","$111.79","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$135.84","$135.84","","","",
"76101","TC","Complex body section x-ray    ","A","1328299","$75.11","$75.11","$82.06","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.63","$108.63","","","",
"76101","26","Complex body section x-ray    ","A","1328299","$27.21","$27.21","$29.73","$29.73","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$20.88","$20.88","","","",
"76102","","Complex body section x-rays   ","A","1328299","$164.61","$164.61","$179.83","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$142.38","$142.38","","","",
"76102","TC","Complex body section x-rays   ","A","1328299","$130.73","$130.73","$142.82","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.50","$108.50","","","",
"76102","26","Complex body section x-rays   ","A","1328299","$33.88","$33.88","$37.01","$37.01","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$20.88","$20.88","","","",
"76120","","Cine/video x-rays             ","A","1328299","$89.90","$89.90","$98.22","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.16","$126.16","","","",
"76120","TC","Cine/video x-rays             ","A","1328299","$72.03","$72.03","$78.70","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.28","$108.28","","","",
"76120","26","Cine/video x-rays             ","A","1328299","$17.87","$17.87","$19.52","$19.52","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$13.68","$13.68","","","",
"76125","","Cine/video x-rays add-on      ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"76125","TC","Cine/video x-rays add-on      ","C","1328299","$0.00","$0.00","$0.00","NA","35.9996","","","","C","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"76125","26","Cine/video x-rays add-on      ","A","1328299","$13.91","$13.91","$15.20","$15.20","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$9.72","$9.72","","","",
"76376","","3d render w/intrp postproces  ","A","1328299","$22.68","$22.68","$24.77","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$7.20","$7.20","","","",
"76376","TC","3d render w/intrp postproces  ","A","1328299","$12.87","$12.87","$14.06","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"76376","26","3d render w/intrp postproces  ","A","1328299","$9.81","$9.81","$10.72","$10.72","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$7.20","$7.20","","","",
"76377","","3d render w/intrp postproces  ","A","1328299","$69.40","$69.40","$75.82","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$28.44","$28.44","","","",
"76377","TC","3d render w/intrp postproces  ","A","1328299","$29.97","$29.97","$32.74","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"76377","26","3d render w/intrp postproces  ","A","1328299","$39.43","$39.43","$43.08","$43.08","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$28.44","$28.44","","","",
"76380","","Cat scan follow-up study      ","A","1328299","$141.43","$141.43","$154.51","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$107.57","$107.57","","","",
"76380","TC","Cat scan follow-up study      ","A","1328299","$92.90","$92.90","$101.49","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$59.04","$59.04","","","",
"76380","26","Cat scan follow-up study      ","A","1328299","$48.53","$48.53","$53.02","$53.02","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$35.28","$35.28","","","",
"76506","","Echo exam of head             ","A","1328299","$114.59","$114.59","$125.19","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$140.24","$140.24","","","",
"76506","TC","Echo exam of head             ","A","1328299","$82.98","$82.98","$90.65","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.63","$108.63","","","",
"76506","26","Echo exam of head             ","A","1328299","$31.62","$31.62","$34.54","$34.54","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$22.68","$22.68","","","",
"76510","","Ophth us b & quant a          ","A","1328299","$134.04","$134.04","$146.44","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$170.51","$170.51","","","",
"76510","TC","Ophth us b & quant a          ","A","1328299","$63.14","$63.14","$68.98","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$99.61","$99.61","","","",
"76510","26","Ophth us b & quant a          ","A","1328299","$70.90","$70.90","$77.46","$77.46","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$25.20","$25.20","","","",
"76511","","Ophth us quant a only         ","A","1328299","$80.58","$80.58","$88.04","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$151.12","$151.12","","","",
"76511","TC","Ophth us quant a only         ","A","1328299","$37.83","$37.83","$41.33","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.37","$108.37","","","",
"76511","26","Ophth us quant a only         ","A","1328299","$42.75","$42.75","$46.70","$46.70","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$23.04","$23.04","","","",
"76512","","Ophth us b w/non-quant a      ","A","1328299","$73.60","$73.60","$80.41","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$150.63","$150.63","","","",
"76512","TC","Ophth us b w/non-quant a      ","A","1328299","$30.99","$30.99","$33.86","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.03","$108.03","","","",
"76512","26","Ophth us b w/non-quant a      ","A","1328299","$42.60","$42.60","$46.54","$46.54","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$20.16","$20.16","","","",
"76513","","Echo exam of eye water bath   ","A","1328299","$93.96","$93.96","$102.65","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.44","$144.44","","","",
"76513","TC","Echo exam of eye water bath   ","A","1328299","$58.01","$58.01","$63.38","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.50","$108.50","","","",
"76513","26","Echo exam of eye water bath   ","A","1328299","$35.94","$35.94","$39.27","$39.27","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$23.76","$23.76","","","",
"76514","","Echo exam of eye thickness    ","A","1328299","$15.10","$15.10","$16.49","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$26.13","$26.13","","","",
"76514","TC","Echo exam of eye thickness    ","A","1328299","$5.34","$5.34","$5.84","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$16.37","$16.37","","","",
"76514","26","Echo exam of eye thickness    ","A","1328299","$9.75","$9.75","$10.66","$10.66","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.12","$6.12","","","",
"76516","","Echo exam of eye              ","A","1328299","$62.02","$62.02","$67.76","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$133.25","$133.25","","","",
"76516","TC","Echo exam of eye              ","A","1328299","$37.15","$37.15","$40.59","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.37","$108.37","","","",
"76516","26","Echo exam of eye              ","A","1328299","$24.87","$24.87","$27.17","$27.17","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$14.40","$14.40","","","",
"76519","","Echo exam of eye              ","A","1328299","$72.88","$72.88","$79.62","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$139.65","$139.65","","","",
"76519","TC","Echo exam of eye              ","A","1328299","$41.60","$41.60","$45.44","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.37","$108.37","","","",
"76519","26","Echo exam of eye              ","A","1328299","$31.28","$31.28","$34.18","$34.18","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$19.44","$19.44","","","",
"76529","","Echo exam of eye              ","A","1328299","$78.75","$78.75","$86.03","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$91.74","$91.74","","","",
"76529","TC","Echo exam of eye              ","A","1328299","$45.70","$45.70","$49.93","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$58.70","$58.70","","","",
"76529","26","Echo exam of eye              ","A","1328299","$33.05","$33.05","$36.10","$36.10","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$20.52","$20.52","","","",
"76536","","Us exam of head and neck      ","A","1328299","$114.04","$114.04","$124.59","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$136.61","$136.61","","","",
"76536","TC","Us exam of head and neck      ","A","1328299","$86.06","$86.06","$94.02","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.63","$108.63","","","",
"76536","26","Us exam of head and neck      ","A","1328299","$27.98","$27.98","$30.57","$30.57","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$20.16","$20.16","","","",
"76604","","Us exam chest                 ","A","1328299","$87.35","$87.35","$95.43","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$135.44","$135.44","","","",
"76604","TC","Us exam chest                 ","A","1328299","$60.41","$60.41","$65.99","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.50","$108.50","","","",
"76604","26","Us exam chest                 ","A","1328299","$26.94","$26.94","$29.43","$29.43","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$19.80","$19.80","","","",
"76641","","Ultrasound breast complete    ","A","1328299","$105.33","$105.33","$115.07","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.87","$144.87","","","",
"76641","TC","Ultrasound breast complete    ","A","1328299","$68.96","$68.96","$75.33","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.50","$108.50","","","",
"76641","26","Ultrasound breast complete    ","A","1328299","$36.37","$36.37","$39.73","$39.73","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$26.28","$26.28","","","",
"76642","","Ultrasound breast limited     ","A","1328299","$86.43","$86.43","$94.42","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$92.58","$92.58","","","",
"76642","TC","Ultrasound breast limited     ","A","1328299","$52.54","$52.54","$57.40","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$58.70","$58.70","","","",
"76642","26","Ultrasound breast limited     ","A","1328299","$33.89","$33.89","$37.02","$37.02","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$24.48","$24.48","","","",
"76700","","Us exam abdom complete        ","A","1328299","$120.18","$120.18","$131.29","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$148.90","$148.90","","","",
"76700","TC","Us exam abdom complete        ","A","1328299","$79.90","$79.90","$87.29","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$108.63","$108.63","","","",
"76700","26","Us exam abdom complete        ","A","1328299","$40.28","$40.28","$44.00","$44.00","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$29.16","$29.16","","","",
