"HCPCS CODE","MODIFIER","SHORT DESCRIPTION","PROC STAT","MAC LOCALITY","NON-FACILITY PRICE","FACILITY PRICE","NON-FACILITY LIMITING CHARGE","FACILITY LIMITING CHARGE","CONV FACT","GPCI WORK","GPCI PE","GPCI MP","PROC STAT","PCTC","NOT USED FOR MEDICARE","WORK RVU","NA FLAG FOR NON-FAC PE RVU","NON-FACILITY PE RVU","NA FLAG FOR TRANS NON-FAC PE RVU","TRANSITIONED NON-FAC PE RVU","NA FLG FOR FULLY IMP NON-FAC PE RVU","FULLY IMPLEMENTED NON-FAC PE RVU","NA FLAG FOR TRANS FACILITY PE RVU","NA FLAG FOR FACILITY PE RVU","FACILITY PE RVU","TRANSITIONED FACILITY PE RVU","NA FLAG FOR FULLY IMP FAC PE RVU","FULLY IMPLEMENTED FACILITY PE RVU","MP RVU","NON-FACILITY TOTAL","TRANSITIONED NON-FAC TOTAL","FACILITY TOTAL","TRANSITIONED FACILITY TOTAL","FULLY IMPLEMENTED NON-FAC TOTAL","FULLY IMPLEMENTED FACILITY TOTAL","PCTC","GLOBAL","PRE OP","INTRA OP","POST OP","MULT SURG","BILT SURG","ASST SURG","CO SURG","TEAM SURG","PHYS SUPV","ENDOBASE","CONV FACT","NOT USED FOR MEDICARE","DIAG IMAGING FAMILY IND","OPPS NON-FACILITY PAYMENT AMOUNT<sup>1</sup>","OPPS FACILITY PAYMENT AMOUNT<sup>1</sup>","NON-FAC PE USED FOR OPPS PMT AMT","FACILITY PE USED FOR OPPS PMT AMT","MALPRACTICE USED FOR OPPS PMT AMT",
"77470","26","Special radiation treatment   ","A","0810200","$103.42","$103.42","$112.99","$112.99","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$73.08","$73.08","","","",
"77600","","Hyperthermia treatment        ","R","0810200","$408.28","$408.28","$446.05","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$47.16","$47.16","","","",
"77600","TC","Hyperthermia treatment        ","R","0810200","$339.32","$339.32","$370.71","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77600","26","Hyperthermia treatment        ","R","0810200","$68.96","$68.96","$75.34","$75.34","35.9996","","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$47.16","$47.16","","","",
"77605","","Hyperthermia treatment        ","R","0810200","$715.29","$715.29","$781.45","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.24","$66.24","","","",
"77605","TC","Hyperthermia treatment        ","R","0810200","$620.20","$620.20","$677.57","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77605","26","Hyperthermia treatment        ","R","0810200","$95.09","$95.09","$103.88","$103.88","35.9996","","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.24","$66.24","","","",
"77610","","Hyperthermia treatment        ","R","0810200","$723.16","$723.16","$790.05","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$47.16","$47.16","","","",
"77610","TC","Hyperthermia treatment        ","R","0810200","$657.92","$657.92","$718.77","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77610","26","Hyperthermia treatment        ","R","0810200","$65.24","$65.24","$71.27","$71.27","35.9996","","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$47.16","$47.16","","","",
"77615","","Hyperthermia treatment        ","R","0810200","$984.45","$984.45","$1,075.51","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.24","$66.24","","","",
"77615","TC","Hyperthermia treatment        ","R","0810200","$890.98","$890.98","$973.40","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77615","26","Hyperthermia treatment        ","R","0810200","$93.47","$93.47","$102.11","$102.11","35.9996","","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.24","$66.24","","","",
"77620","","Hyperthermia treatment        ","R","0810200","$443.38","$443.38","$484.39","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$56.16","$56.16","","","",
"77620","TC","Hyperthermia treatment        ","R","0810200","$363.47","$363.47","$397.09","NA","35.9996","","","","R","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77620","26","Hyperthermia treatment        ","R","0810200","$79.91","$79.91","$87.30","$87.30","35.9996","","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$56.16","$56.16","","","",
"77750","","Infuse radioactive materials  ","A","0810200","$363.05","$363.05","$396.64","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$180.00","$180.00","","","",
"77750","TC","Infuse radioactive materials  ","A","0810200","$108.07","$108.07","$118.06","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77750","26","Infuse radioactive materials  ","A","0810200","$254.99","$254.99","$278.57","$278.57","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$180.00","$180.00","","","",
"77761","","Apply intrcav radiat simple   ","A","0810200","$379.33","$379.33","$414.42","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$138.60","$138.60","","","",
"77761","TC","Apply intrcav radiat simple   ","A","0810200","$182.64","$182.64","$199.54","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77761","26","Apply intrcav radiat simple   ","A","0810200","$196.69","$196.69","$214.89","$214.89","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$138.60","$138.60","","","",
"77762","","Apply intrcav radiat interm   ","A","0810200","$504.05","$504.05","$550.67","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$207.36","$207.36","","","",
"77762","TC","Apply intrcav radiat interm   ","A","0810200","$209.91","$209.91","$229.32","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77762","26","Apply intrcav radiat interm   ","A","0810200","$294.14","$294.14","$321.35","$321.35","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$207.36","$207.36","","","",
"77763","","Apply intrcav radiat compl    ","A","0810200","$720.43","$720.43","$787.07","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$311.76","$311.76","","","",
"77763","TC","Apply intrcav radiat compl    ","A","0810200","$277.48","$277.48","$303.14","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77763","26","Apply intrcav radiat compl    ","A","0810200","$442.95","$442.95","$483.93","$483.93","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$311.76","$311.76","","","",
"77767","","Hdr rdncl skn surf brachytx   ","A","0810200","$216.41","$216.41","$236.43","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$37.80","$37.80","","","",
"77767","TC","Hdr rdncl skn surf brachytx   ","A","0810200","$162.85","$162.85","$177.91","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77767","26","Hdr rdncl skn surf brachytx   ","A","0810200","$53.56","$53.56","$58.52","$58.52","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$37.80","$37.80","","","",
"77768","","Hdr rdncl skn surf brachytx   ","A","0810200","$339.07","$339.07","$370.43","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$50.40","$50.40","","","",
"77768","TC","Hdr rdncl skn surf brachytx   ","A","0810200","$267.34","$267.34","$292.06","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77768","26","Hdr rdncl skn surf brachytx   ","A","0810200","$71.73","$71.73","$78.36","$78.36","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$50.40","$50.40","","","",
"77770","","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$310.70","$310.70","$339.44","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$70.20","$70.20","","","",
"77770","TC","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$211.29","$211.29","$230.83","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77770","26","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$99.41","$99.41","$108.61","$108.61","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$70.20","$70.20","","","",
"77771","","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$577.96","$577.96","$631.43","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$136.80","$136.80","","","",
"77771","TC","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$383.73","$383.73","$419.23","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77771","26","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$194.23","$194.23","$212.20","$212.20","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$136.80","$136.80","","","",
"77772","","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$880.70","$880.70","$962.16","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$194.40","$194.40","","","",
"77772","TC","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$605.74","$605.74","$661.78","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77772","26","Hdr rdncl ntrstl/icav brchtx  ","A","0810200","$274.95","$274.95","$300.38","$300.38","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$194.40","$194.40","","","",
"77778","","Apply interstit radiat compl  ","A","0810200","$797.51","$797.51","$871.28","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$316.08","$316.08","","","",
"77778","TC","Apply interstit radiat compl  ","A","0810200","$351.00","$351.00","$383.47","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77778","26","Apply interstit radiat compl  ","A","0810200","$446.51","$446.51","$487.81","$487.81","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$316.08","$316.08","","","",
"77789","","Apply surf ldr radionuclide   ","A","0810200","$116.96","$116.96","$127.78","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$41.04","$41.04","","","",
"77789","TC","Apply surf ldr radionuclide   ","A","0810200","$58.36","$58.36","$63.76","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"77789","26","Apply surf ldr radionuclide   ","A","0810200","$58.59","$58.59","$64.01","$64.01","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$41.04","$41.04","","","",
"77790","","Radiation handling            ","A","0810200","$14.03","$14.03","$15.33","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78012","","Thyroid uptake measurement    ","A","0810200","$78.38","$78.38","$85.63","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.84","$6.84","","","",
"78012","TC","Thyroid uptake measurement    ","A","0810200","$69.09","$69.09","$75.48","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78012","26","Thyroid uptake measurement    ","A","0810200","$9.29","$9.29","$10.15","$10.15","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.84","$6.84","","","",
"78013","","Thyroid imaging w/blood flow  ","A","0810200","$186.37","$186.37","$203.61","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$337.97","$337.97","","","",
"78013","TC","Thyroid imaging w/blood flow  ","A","0810200","$168.47","$168.47","$184.06","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.08","$320.08","","","",
"78013","26","Thyroid imaging w/blood flow  ","A","0810200","$17.89","$17.89","$19.55","$19.55","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$13.32","$13.32","","","",
"78014","","Thyroid imaging w/blood flow  ","A","0810200","$234.52","$234.52","$256.22","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$344.30","$344.30","","","",
"78014","TC","Thyroid imaging w/blood flow  ","A","0810200","$210.49","$210.49","$229.96","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.27","$320.27","","","",
"78014","26","Thyroid imaging w/blood flow  ","A","0810200","$24.03","$24.03","$26.26","$26.26","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$18.00","$18.00","","","",
"78015","","Thyroid met imaging           ","A","0810200","$216.63","$216.63","$236.67","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$352.54","$352.54","","","",
"78015","TC","Thyroid met imaging           ","A","0810200","$184.35","$184.35","$201.41","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.27","$320.27","","","",
"78015","26","Thyroid met imaging           ","A","0810200","$32.27","$32.27","$35.26","$35.26","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$24.12","$24.12","","","",
"78016","","Thyroid met imaging/studies   ","A","0810200","$274.69","$274.69","$300.10","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$354.23","$354.23","","","",
"78016","TC","Thyroid met imaging/studies   ","A","0810200","$240.40","$240.40","$262.64","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$319.94","$319.94","","","",
"78016","26","Thyroid met imaging/studies   ","A","0810200","$34.29","$34.29","$37.46","$37.46","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$29.52","$29.52","","","",
"78018","","Thyroid met imaging body      ","A","0810200","$304.33","$304.33","$332.48","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$455.46","$455.46","","","",
"78018","TC","Thyroid met imaging body      ","A","0810200","$263.89","$263.89","$288.30","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$415.03","$415.03","","","",
"78018","26","Thyroid met imaging body      ","A","0810200","$40.44","$40.44","$44.18","$44.18","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$30.96","$30.96","","","",
"78020","","Thyroid met uptake            ","A","0810200","$82.03","$82.03","$89.61","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$21.60","$21.60","","","",
"78020","TC","Thyroid met uptake            ","A","0810200","$54.53","$54.53","$59.57","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78020","26","Thyroid met uptake            ","A","0810200","$27.50","$27.50","$30.04","$30.04","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$21.60","$21.60","","","",
"78070","","Parathyroid planar imaging    ","A","0810200","$292.11","$292.11","$319.13","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$358.74","$358.74","","","",
"78070","TC","Parathyroid planar imaging    ","A","0810200","$253.83","$253.83","$277.31","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.46","$320.46","","","",
"78070","26","Parathyroid planar imaging    ","A","0810200","$38.28","$38.28","$41.82","$41.82","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$28.80","$28.80","","","",
"78071","","Parathyrd planar w/wo subtrj  ","A","0810200","$348.27","$348.27","$380.49","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$377.72","$377.72","","","",
"78071","TC","Parathyrd planar w/wo subtrj  ","A","0810200","$290.69","$290.69","$317.58","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.13","$320.13","","","",
"78071","26","Parathyrd planar w/wo subtrj  ","A","0810200","$57.58","$57.58","$62.91","$62.91","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$43.20","$43.20","","","",
"78072","","Parathyrd planar w/spect&ct   ","A","0810200","$403.97","$403.97","$441.34","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$491.11","$491.11","","","",
"78072","TC","Parathyrd planar w/spect&ct   ","A","0810200","$328.40","$328.40","$358.78","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$415.55","$415.55","","","",
"78072","26","Parathyrd planar w/spect&ct   ","A","0810200","$75.56","$75.56","$82.55","$82.55","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$57.60","$57.60","","","",
"78075","","Adrenal cortex & medulla img  ","A","0810200","$439.43","$439.43","$480.08","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,139.05","$1,139.05","","","",
"78075","TC","Adrenal cortex & medulla img  ","A","0810200","$402.98","$402.98","$440.25","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,102.60","$1,102.60","","","",
"78075","26","Adrenal cortex & medulla img  ","A","0810200","$36.45","$36.45","$39.82","$39.82","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$26.64","$26.64","","","",
"78102","","Bone marrow imaging ltd       ","A","0810200","$164.53","$164.53","$179.75","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$345.71","$345.71","","","",
"78102","TC","Bone marrow imaging ltd       ","A","0810200","$138.70","$138.70","$151.53","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$319.88","$319.88","","","",
"78102","26","Bone marrow imaging ltd       ","A","0810200","$25.83","$25.83","$28.22","$28.22","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$19.80","$19.80","","","",
"78103","","Bone marrow imaging mult      ","A","0810200","$210.77","$210.77","$230.27","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$354.63","$354.63","","","",
"78103","TC","Bone marrow imaging mult      ","A","0810200","$176.08","$176.08","$192.37","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$319.94","$319.94","","","",
"78103","26","Bone marrow imaging mult      ","A","0810200","$34.69","$34.69","$37.90","$37.90","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$27.00","$27.00","","","",
"78104","","Bone marrow imaging body      ","A","0810200","$240.50","$240.50","$262.74","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$358.22","$358.22","","","",
"78104","TC","Bone marrow imaging body      ","A","0810200","$202.55","$202.55","$221.29","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.27","$320.27","","","",
"78104","26","Bone marrow imaging body      ","A","0810200","$37.95","$37.95","$41.46","$41.46","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$28.80","$28.80","","","",
"78110","","Plasma volume single          ","A","0810200","$78.18","$78.18","$85.42","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.84","$6.84","","","",
"78110","TC","Plasma volume single          ","A","0810200","$70.22","$70.22","$76.71","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78110","26","Plasma volume single          ","A","0810200","$7.97","$7.97","$8.71","$8.71","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$6.84","$6.84","","","",
"78111","","Plasma volume multiple        ","A","0810200","$74.96","$74.96","$81.90","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$7.92","$7.92","","","",
"78111","TC","Plasma volume multiple        ","A","0810200","$65.58","$65.58","$71.65","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78111","26","Plasma volume multiple        ","A","0810200","$9.38","$9.38","$10.25","$10.25","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$7.92","$7.92","","","",
"78120","","Red cell mass single          ","A","0810200","$73.67","$73.67","$80.48","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$8.28","$8.28","","","",
"78120","TC","Red cell mass single          ","A","0810200","$63.93","$63.93","$69.84","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78120","26","Red cell mass single          ","A","0810200","$9.74","$9.74","$10.64","$10.64","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$8.28","$8.28","","","",
"78121","","Red cell mass multiple        ","A","0810200","$82.20","$82.20","$89.81","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$11.52","$11.52","","","",
"78121","TC","Red cell mass multiple        ","A","0810200","$68.89","$68.89","$75.26","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78121","26","Red cell mass multiple        ","A","0810200","$13.31","$13.31","$14.54","$14.54","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$11.52","$11.52","","","",
"78122","","Blood volume                  ","A","0810200","$92.64","$92.64","$101.21","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$16.20","$16.20","","","",
"78122","TC","Blood volume                  ","A","0810200","$71.87","$71.87","$78.52","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78122","26","Blood volume                  ","A","0810200","$20.77","$20.77","$22.70","$22.70","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$16.20","$16.20","","","",
"78130","","Red cell survival study       ","A","0810200","$132.48","$132.48","$144.73","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$21.96","$21.96","","","",
"78130","TC","Red cell survival study       ","A","0810200","$107.08","$107.08","$116.98","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$0.00","$0.00","","","",
"78130","26","Red cell survival study       ","A","0810200","$25.40","$25.40","$27.75","$27.75","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$21.96","$21.96","","","",
"78135","","Red cell survival kinetics    ","A","0810200","$277.80","$277.80","$303.50","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$347.09","$347.09","","","",
"78135","TC","Red cell survival kinetics    ","A","0810200","$250.99","$250.99","$274.21","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.27","$320.27","","","",
"78135","26","Red cell survival kinetics    ","A","0810200","$26.82","$26.82","$29.30","$29.30","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$23.04","$23.04","","","",
"78140","","Red cell sequestration        ","A","0810200","$109.85","$109.85","$120.01","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$344.18","$344.18","","","",
"78140","TC","Red cell sequestration        ","A","0810200","$84.44","$84.44","$92.25","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$318.77","$318.77","","","",
"78140","26","Red cell sequestration        ","A","0810200","$25.40","$25.40","$27.75","$27.75","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$21.96","$21.96","","","",
"78185","","Spleen imaging                ","A","0810200","$166.47","$166.47","$181.87","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$336.60","$336.60","","","",
"78185","TC","Spleen imaging                ","A","0810200","$149.62","$149.62","$163.46","NA","35.9996","","","","A","","","","","","","","","","NA","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$319.74","$319.74","","","",
